id_action	id_action_type	name	text
1198	4	Fighting Fury	Each of your Fighting Pokémon's attacks do 20 more damage to your opponent's Active Pokémon (before applying Weakness and Resistance).
1199	4	Thick Fat	Any damage done to this Pokémon by attacks from your opponent's Fire or Water Pokémon is reduced by 30 (after applying Weakness and Resistance).
1200	4	Shining Spirit	Damage from this Pokémon's attacks isn't affected by Weakness or Resistance.
1201	4	Counterattack	If this Pokémon is your Active Pokémon and is damaged by an opponent's attack (even if this Pokémon is Knocked Out), put 2 damage counters on the Attacking Pokémon.
1202	4	Secret Key	Each of your Fairy Pokémon's Resistance is now -40.
1203	4	Bust In	When you play this Pokémon from your hand onto your Bench, you may move any number of basic Energy attached to your Pokémon to this Pokémon. If you do, switch this Pokémon with your Active Pokémon.
1204	4	Echolocation	If any damage is done to this Pokémon by attacks, flip a coin. If heads, prevent that damage.
1205	4	Energy Evolution	When you attach a basic Energy card from your hand to this Pokémon, you may search your deck for a card that evolves from this Pokémon that is the same type as that Energy card and put it onto this Pokémon. (This counts as evolving this Pokémon.) Shuffle your deck afterward.
1206	4	Flare Command	Once during your turn (before your attack), you may discard a Fire Energy attached to this Pokémon. If you do, switch 1 of your opponent's Benched Pokémon with his or her Active Pokémon.
1207	4	Sneaky Bite	When you play this Pokémon from your hand to evolve 1 of your Pokémon, you may put 2 damage counters on 1 of your opponent's Pokémon.
1208	4	Surprise Bite	When you play this Pokémon from your hand to evolve 1 of your Pokémon, you may put 3 damage counters on 1 of your opponent's Pokémon.
1209	4	Bide Barricade	As long as this Pokémon is your Active Pokémon, each Pokémon in play, in each player's hand, and in each player's discard pile has no Abilities (except for Psychic Pokémon).
1210	4	Fainting Spell	If this Pokémon is Knocked Out by damage from an opponent's attack, flip a coin. If heads, the Attacking Pokémon is Knocked Out.
1211	4	Gourgantic	If this Pokémon has any Grass Energy attached to it, its maximum HP is 200.
1212	4	High Density Armor	If this Pokémon has full HP, any damage done to this Pokémon by an opponent's attack is reduced by 50 (after applying Weakness and Resistance).
1213	4	Hyper Hypnosis	When you attach an Energy from your hand to this Pokémon, you may use this Ability. Your opponent's Active Pokémon is now Asleep.
1214	4	Metal Links	Once during your turn (before your attack), you may attach a Metal Energy card from your discard pile to 1 of your Benched Pokémon.
1215	4	Mighty Shield	Prevent all damage done to this Pokémon by attacks from each of your opponent's Pokémon that has Special Energy attached to it.
1216	4	Tasting	Once during your turn (before your attack), you may draw a card. If this Pokémon is your Active Pokémon, draw 1 more card.
1217	4	Dark Impulse	Once during your turn (before your attack), you may attach a Darkness Energy card from your discard pile to your Active Pokémon.
1218	4	Slip Trip	Each player can't attach any Pokémon Tool cards from his or her hand to any of his or her Pokémon.
1219	4	Nurture and Heal	Once during your turn (before your attack), you may attach a Grass Energy card from your hand to 1 of your Pokémon. If you do, heal 30 damage from that Pokémon.
1220	4	Captivating Rhythm	Once during your turn (before your attack), you may flip a coin. If heads, switch 1 of your opponent's Benched Pokémon with his or her Active Pokémon.
1221	4	Barrier Shrine	Each player can't play any Stadium cards from his or her hand.
1222	4	Diving Search	Once during your turn (before your attack), you may search your deck for a card. Shuffle your deck, then put that card on top of it.
1223	4	Water Veil	Whenever you attach an Energy card from your hand to this Pokémon, remove all Special Conditions from it.
1224	4	Sparkling Ripples	When you play this Pokémon from your hand to evolve 1 of your Pokémon, you may put a card from your discard pile into your hand.
1225	4	Energy Connect	As often as you like during your turn (before your attack), you may move a basic Energy attached to 1 of your Benched Pokémon to your Active Pokémon.
1226	4	Rock Wall	Any damage done to your Pokémon by an opponent's attack is reduced by 10 (after applying Weakness and Resistance).
1227	4	Unruly Claw	When you play this Pokémon from your hand to evolve 1 of your Pokémon, you may discard an Energy attached to your opponent's Active Pokémon.
1228	4	Miracle Guard	Each of your Pokémon has no Weakness.
1229	4	Sand Flap	Once during your turn (before your attack), you may choose either player. That player shuffles his or her hand into his or her deck and draws 4 cards.
1230	4	Sap Sipper	This Pokémon's attacks do 40 more damage to your opponent's Grass Pokémon (before applying Weakness and Resistance).
1231	4	Miraculous Scales	Prevent all damage done to this Pokémon by attacks from your opponent's Pokémon-EX.
1232	4	Wing Buzz	Once during your turn (before your attack), if this Pokémon is your Active Pokémon, you may discard a card from your hand. If you do, discard the top card of your opponent's deck.
1233	4	Tool Concealment	Each Pokémon Tool card in play has no effect.
1234	4	Cursed Eyes	When you play this Pokémon from your hand onto your Bench, you may move 3 damage counters from 1 of your opponent's Pokémon to another of his or her Pokémon.
1235	4	Serene Grace	When you play this Pokémon from your hand to evolve 1 of your Pokémon, you may look at the top 8 cards of your deck. Choose any basic Energy cards you find there and attach them to your Pokémon in any way you like. Shuffle the other cards back into your deck.
1236	4	Jewel Armor	As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's).
1237	4	Max Wind	When you play this Pokémon from your hand to evolve 1 of your Pokémon, you may heal all damage from 1 of your Pokémon.
1238	4	Exoskeleton	Any damage done to this Pokémon by attacks is reduced by 10 (after applying Weakness and Resistance).
1239	4	Dragon Road	If there is any Stadium card in play, the Retreat Cost of each of your Dragon Pokémon in play is ColorlessColorless less.
1240	4	Turboblaze	Once during your turn (before your attack), if this Pokémon is your Active Pokémon, you may attach a Fire Energy card from your hand to 1 of your Dragon Pokémon.
1241	4	Clear Humming	Each of your Colorless Pokémon has no Weakness.
1242	4	Set Up	When you play this Pokémon from your hand onto your Bench, you may draw cards until you have 6 cards in your hand.
1243	4	Irritating Pollen	Each player can't play any Item cards from his or her hand.
1244	4	Poisonous Nest	Once during your turn (before your attack), you may use this Ability. Both Active Pokémon (except for Grass Pokémon) are now Poisoned.
1245	4	Flare Effect	Each of your Stage 1 Pokémon in play is now a Fire Pokémon in addition to its existing types.
1246	4	Aqua Effect	Each of your Stage 1 Pokémon in play is now a Water Pokémon in addition to its existing types.
1247	4	Electric Effect	Each of your Stage 1 Pokémon in play is now a Lightning Pokémon in addition to its existing types.
1248	4	Farewell Letter	Once during your turn (before your attack), if this Pokémon is on your Bench, you may discard this Pokémon and all cards attached to it (this does not count as a Knock Out). If you do, draw a card.
1249	4	Double Type	As long as this Pokémon is in play, it is Psychic and Fighting type.
1250	4	Scoundrel Ring	When you play this Pokémon from your hand onto your Bench, you may search your deck for up to 3 Pokémon-EX (except for Hoopa-EX), reveal them, and put them into your hand. Shuffle your deck afterward.
1251	4	Magnetic Warp	Once during your turn (before your attack), you may switch your Active Pokémon with 1 of your Benched Pokémon. If you do, your opponent switches his or her Active Pokémon with 1 of his or her Benched Pokémon.
1252	4	Bright Heal	Once during your turn (before your attack), you may heal 20 damage from each of your Pokémon.
1253	4	Renegade Pulse	Prevent all effects of attacks, including damage, done to this Pokémon by your opponent's Mega Evolution Pokémon.
1254	4	Water Down	Whenever you attach a Water Energy card from your hand to this Pokémon, you may search your deck for Goomy and put it onto your Bench. Shuffle your deck afterward.
1255	4	Energy Color	Once during your turn (before your attack), you may flip a coin. If heads, search your deck for a basic Energy card and attach it to 1 of your Pokémon. Shuffle your deck afterward.
1256	4	Abyssal Hand	Once during your turn (before your attack), you may draw cards until you have 5 cards in your hand.
1257	4	Dignified Fighter	Each of your Basic Pokémon's attacks does 20 more damage to your opponent's Active Pokémon (before applying Weakness and Resistance).
1258	4	Sparkling Induction	As long as this Pokémon is your Active Pokémon, its Retreat Cost is Colorless less for each Magnemite on your Bench.
1259	4	Magnetic Circuit	As often as you like during your turn (before your attack), you may attach a Lightning Energy card from your hand to 1 of your Pokémon.
1260	4	Shining Body	If this Pokémon has any Lightning Energy attached to it, any damage done to this Pokémon by attacks is reduced by 20 (after applying Weakness and Resistance).
1261	4	Gothic Fear	When you play this Pokémon from your hand to evolve 1 of your Pokémon, you may leave both Active Pokémon Confused.
1262	4	Twisted Incantation	When you play this Pokémon from your hand to evolve 1 of your Pokémon, you may have your opponent shuffle his or her hand into his or her deck and draw a card for each of his or her remaining Prize cards.
1263	4	My Way	If there is any Stadium card in play, this Pokémon has no Retreat Cost.
1264	4	Premonition	Once during your turn (before your attack), you may look at the top 5 cards of your deck and put them back on top of your deck in any order.
1265	4	Stand In	Once during your turn (before your attack), if this Pokémon is on your Bench, you may switch this Pokémon with your Active Pokémon.
1266	4	Fright Night	As long as this Pokémon is your Active Pokémon, each Pokémon Tool card in play has no effect.
1267	4	Calming Aroma	Each of your Pokémon's attacks costs Fairy less.
1268	4	Floral Breeze	Once during your turn (before your attack), you may heal 30 damage and remove a Special Condition from your Active Pokémon.
1269	4	Retreat Aid	As long as this Pokémon is on your Bench, your Active Pokémon's Retreat Cost is ColorlessColorless less.
1270	4	Plump Body	Any damage done to this Pokémon by attacks is reduced by 30 (after applying Weakness and Resistance).
1271	4	Second Coat	Once during your turn (before your attack), you may switch a basic Energy card attached to your Active Pokémon with a different type of basic Energy card from your discard pile.
1272	4	Overgrow	If this Pokémon's remaining HP is 50 or less, its attacks do 70 more damage to your opponent's Active Pokémon (before applying Weakness and Resistance).
1273	4	Hyper Transfer	As often as you like during your turn (before your attack), you may move a basic Energy from 1 of your Pokémon to another of your Pokémon.
1274	4	Royal Flash	Once during your turn (before your attack), you may flip a coin. If heads, move an Energy from your opponent's Active Pokémon to 1 of his or her Benched Pokémon.
1275	4	Wind Charm	As long as this Pokémon is your Active Pokémon, prevent all effects of your opponent's attacks, except damage, done to each of your Pokémon. (Existing effects are not removed.)
1276	4	Aqua Tube	Each of your Pokémon that has any Water Energy attached to it has no Retreat Cost.
1277	4	Giant Water Shuriken	Once during your turn (before your attack), if this Pokémon is your Active Pokémon, you may discard a Water Energy card from your hand. If you do, put 6 damage counters on 1 of your opponent's Pokémon.
1278	4	Zap Zone	Damage from the attacks of your Lightning Pokémon isn't affected by any effects on your opponent's Active Pokémon.
1279	4	Goodnight, Babies	Once during your turn (before your attack), you may leave both Active Pokémon Asleep.
1280	4	Nervous Seed	As long as this Pokémon is your Active Pokémon, your opponent's Basic Pokémon's attacks cost Colorless more.
1281	4	Antibodies	This Pokémon can't be affected by any Special Conditions. (Remove any Special Conditions affecting this Pokémon.)
1282	4	Purifying Fire	Once during your turn (before your attack), if this Pokémon has any basic Fire Energy attached to it, you may heal 50 damage from it.
1283	4	Shadow Ear	Once during your turn (before your attack), if this Pokémon is your Active Pokémon, you may move 1 damage counter from 1 of your Pokémon to 1 of your opponent's Pokémon.
1284	4	Flash Fire	Once during your turn (before your attack), you may move a Fire Energy from 1 of your Pokémon to this Pokémon.
1285	4	Drag Along	If this Pokémon is your Active Pokémon and is Knocked Out by damage from an opponent's attack, flip a coin. If heads, the Attacking Pokémon is Knocked Out.
1286	4	Wormadam First	As often as you like during your turn (before your attack), you may move 1 damage counter from 1 of your Wormadam to another of your Pokémon.
1287	4	Serpentine Strangle	When you play this Pokémon from your hand to evolve 1 of your Pokémon, you may flip a coin. If heads, your opponent's Active Pokémon is now Paralyzed.
1288	4	Flare Witch	Once during your turn (before your attack), you may search your deck for a Fire Energy card and attach it to 1 of your Pokémon. Shuffle your deck afterward.
1289	4	Restoring Beam	Once during your turn (before your attack), you may search your deck for a Restored Pokémon and put it onto your Bench. Shuffle your deck afterward.
1290	4	Dangerous Tentacle	Once during your turn (before your attack), you may switch 1 of your opponent's Benched Pokémon-EX with his or her Active Pokémon.
1291	4	Hand Block	If you have a Stadium card in play, your opponent can't attach any Special Energy cards from his or her hand to his or her Pokémon.
1292	4	Kinesis	When you play M Alakazam-EX from your hand to evolve this Pokémon, before it evolves, you may put 2 damage counters on your opponent's Active Pokémon and 3 damage counters on 1 of your opponent's Benched Pokémon.
1293	4	Memories of Dawn	This Pokémon can use the attacks of any of your Basic Pokémon in play. (You still need the necessary Energy to use each attack.)
1294	4	Bodyguard	Prevent all effects of attacks done to you or your hand by your opponent's Pokémon. Remove any existing effects.
1295	4	Regi Power	The attacks of your Fighting Pokémon (excluding Regirock-EX) do 10 more damage to your opponent's Active Pokémon (before applying Weakness and Resistance).
1296	4	Energy Keeper	Basic Energy attached to your Basic Pokémon can't be discarded by effects of your opponent's attacks, Abilities, or Trainer cards.
1297	4	Safeguard	Prevent all effects of attacks, including damage, done to this Pokémon by your opponent's Pokémon-EX.
1298	4	Raging Roar	When you play this Pokémon from your hand to evolve 1 of your Pokémon, you may attach 1 Darkness Energy from your discard pile to this Pokémon for each Prize card your opponent has taken.
1299	4	Metal Fortress	Prevent all effects of your opponent's attacks, including damage, done to your Benched Pokémon.
1300	4	Drive Change	Once during your turn (before your attack), you may put a Pokémon Tool card attached to this Pokémon into your hand.
1301	4	Sparkle Veil	As long as this Pokémon is your Active Pokémon, any damage done to your Pokémon by an opponent's attack is reduced by 30 (after applying Weakness and Resistance).
1302	4	Pressure	As long as this Pokémon is your Active Pokémon, any damage done by attacks from your opponent's Active Pokémon is reduced by 20 (before applying Weakness and Resistance).
1303	2	Frenzied Escape	When this Doduo retreats, hold this card and throw it as hard as you can because Doduo is running away. Throw the card horizontally with a snap to get the farthest distance!
1304	4	Sonic Vision	If you have exactly 4 cards in your hand, ignore all Energy in the attack cost of each of this Pokémon's attacks.
1305	4	Play Ball	When you play this Pokémon from your hand onto your Bench, you may put 3 Poké Ball cards from your discard pile into your hand.
1306	4	Steam Up	Once during your turn (before your attack), you may discard a Fire Energy card from your hand. If you do, during this turn, your Basic Fire Pokémon's attacks do 30 more damage to your opponent's Active Pokémon (before applying Weakness and Resistance).
1307	4	Mega Boost	Once during your turn (before your attack), you may attach a Special Energy card from your hand to 1 of your Mega Evolution Pokémon.
1308	4	Shocking Light	Once during your turn (before your attack), you may put 3 damage counters on 1 of your opponent's Pokémon-EX.
1309	4	King's Palace	Your Nidoqueen's attacks do 20 more damage to your opponent's Active Pokémon (before applying Weakness and Resistance).
1310	4	Sinister Selection	Once during your turn (before your attack), you may look at the top 2 cards of your deck and put 1 of them into your hand. Discard the other card.
1311	4	Restored Barrier	Each of your Restored Pokémon has no Weakness.
1312	4	Poison Enzyme	Prevent all damage done to this Pokémon by attacks from your opponent's Poisoned Pokémon.
1313	4	Tear Away	As often as you like during your turn (before your attack), you may put a Pokémon Tool card attached to 1 of your Pokémon into your hand.
1314	4	Heavy Bumper	Any damage done to this Pokémon by an opponent's attack is reduced by 10 for each Colorless in your opponent's Active Pokémon's Retreat Cost (after applying Weakness and Resistance).
1315	4	Mystic Heart	Prevent all effects of your opponent's attacks, except damage, done to each of your Pokémon that has any Metal Energy attached to it. (Existing effects are not removed.)
1316	4	Wonder Lock	Once during your turn (before your attack), if this Pokémon is on your Bench, you may discard all cards attached to this Pokémon and attach it to 1 of your Pokémon as a Pokémon Tool card. Prevent any damage done to the Pokémon this card is attached to by attacks from your opponent's Mega Evolution Pokémon. If this card is attached to a Pokémon, discard this card at the end of your opponent's turn.
1317	4	Gale Wings	If this Pokémon is in your hand when you are setting up to play, you may put it face down as your Active Pokémon.
1318	4	Sudden Cyclone	When you play this Pokémon from your hand onto your Bench, you may have your opponent switch his or her Active Pokémon with 1 of his or her Benched Pokémon.
1319	4	Energy Burn	All Energy attached to this Pokémon are Fire Energy instead of their usual type.
1320	4	Burning Road	Once during your turn (before your attack), if this Pokémon was on the Bench and became your Active Pokémon this turn, you may move any number of Fire Energy attached to your Pokémon to this Pokémon.
1321	4	Space Beacon	Once during your turn (before your attack), you may discard a card from your hand. If you do, put 2 basic Energy cards from your discard pile into your hand. (You can't choose a card you discarded with the effect of this Ability.)
1322	4	Neutral Shield	Prevent all effects of attacks, including damage, done to this Pokémon by your opponent's Evolution Pokémon.
1323	4	Submerge	As long as this Pokémon is on your Bench, prevent all damage done to this Pokémon by attacks (both yours and your opponent's).
1324	4	Counterattack	If this Pokémon is your Active Pokémon and is damaged by an opponent's attack (even if this Pokémon is Knocked Out), put 3 damage counters on the Attacking Pokémon.
1325	4	Mischievous Fang	When you play this Pokémon from your hand onto your Bench, you may discard all Pokémon Tool cards attached to your opponent's Active Pokémon.
1326	4	Pull Up	When you play this Pokémon from your hand onto your Bench, you may put 2 Basic Pokémon (except for Dragonite-EX) from your discard pile into your hand.
1327	4	Buzzap Thunder	Once during your turn (before your attack), you may Knock Out this Pokémon and attach it to one of your Lightning Pokémon as a Special Energy card. This card provides 2 Lightning Energy only while this card is attached to a Pokémon.
1328	4	Feather Arrow	Once during your turn (before your attack), you may put 2 damage counters on 1 of your opponent's Pokémon.
1329	4	Illuminate	Once during your turn (before your attack), you may search your deck for a Grass Pokémon, reveal it, and put it into your hand. Then, shuffle your deck.
1330	4	Queenly Majesty	When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may have your opponent reveal their hand. Then, discard a card from it.
1331	4	Cowardice	Once during your turn (before your attack), you may discard all cards attached to this Pokémon and return it to your hand. You can't use this Ability during your first turn or on the turn this Pokémon was put into play.
1332	4	Water Bubble	Prevent all damage done to this Pokémon by attacks from your opponent's Fire Pokémon.
1333	4	Innards Out	If this Pokémon is your Active Pokémon and is Knocked Out by damage from an opponent's attack, put 6 damage counters on the Attacking Pokémon.
1334	4	Strong Charge	Once during your turn (before your attack), you may search your deck for a Grass Energy card and a Lightning Energy card and attach them to your Pokémon in any way you like. Then, shuffle your deck.
1335	4	Power of Alchemy	Each Basic Pokémon in play, in each player's hand, and in each player's discard pile has no Abilities.
1336	4	Toxic Spikes	Whenever your opponent's Active Pokémon retreats, their new Active Pokémon is Poisoned.
1337	4	Psychic Transfer	As often as you like during your turn (before your attack), you may move a Psychic Energy from 1 of your Pokémon to another of your Pokémon.
1338	4	Wall of Sand	This Pokémon takes 20 less damage from attacks (after applying Weakness and Resistance).
1339	4	Rough Skin	If this Pokémon is your Active Pokémon and is damaged by an opponent's attack (even if this Pokémon is Knocked Out), put 3 damage counters on the Attacking Pokémon.
1340	4	Tangling Hair	Your opponent's Active Pokémon's Retreat Cost is Colorless more.
1341	4	Ultra Road	Once during your turn (before your attack), you may switch your Active Pokémon with 1 of your Benched Pokémon.
1342	4	Curative Pollen	Once during your turn (before your attack), you may heal 20 damage from 1 of your Pokémon.
1343	4	Energy Evolution	When you attach a basic Energy card from your hand to this Pokémon during your turn, you may search your deck for a card that evolves from this Pokémon that is the same type as that Energy card and put it onto this Pokémon to evolve it. Then, shuffle your deck.
1344	4	Treasure Hunt	When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may put an Item card from your discard pile into your hand.
1345	4	Search the Premises	Once during your turn (before your attack), you may have your opponent reveal their hand.
1346	4	Instruct	Once during your turn (before your attack), you may draw cards until you have 3 cards in your hand.
1347	4	Armor	This Pokémon takes 30 less damage from attacks (after applying Weakness and Resistance).
1348	4	Victory Star	Once during your turn, after you flip any coins for an attack, you may ignore all results of those coin flips and begin flipping those coins again. You can't use more than 1 Victory Star Ability each turn.
1349	4	Shady Move	Once during your turn (before your attack), you may move 1 damage counter from 1 Pokémon to another Pokémon.
1350	4	Hot Poison	When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may leave your opponent's Active Pokémon Burned and Poisoned.
1351	4	Slush Rush	Once during your turn (before your attack), you may draw a card.
1352	4	Schooling	Once during your turn (before your attack), you may switch this Pokémon with a Wishiwashi-GX in your hand. Any attached cards, damage counters, Special Conditions, turns in play, and any other effects remain on the new Pokémon.
1353	4	Aero Trail	When you play this Pokémon from your hand onto your Bench during your turn, you may move any number of Lightning Energy from your other Pokémon to this Pokémon. If you do, switch this Pokémon with your Active Pokémon.
1354	4	Vital Dance	When you play this Pokémon from your hand onto your Bench during your turn, you may search your deck for up to 2 basic Energy cards, reveal them, and put them into your hand. Then, shuffle your deck.
1355	4	Steelworker	Your Metal Pokémon's attacks do 10 more damage to your opponent's Active Pokémon (before applying Weakness and Resistance).
1356	4	Wonder Tag	When you play this Pokémon from your hand onto your Bench during your turn, you may search your deck for a Supporter card, reveal it, and put it into your hand. Then, shuffle your deck.
1357	4	Daunting Pose	Prevent all damage done to your Benched Pokémon by your opponent's attacks. Your opponent's attacks and Abilities can't put damage counters on your Benched Pokémon.
1358	4	Roadblock	Your opponent can't have more than 4 Benched Pokémon. If they have 5 or more Benched Pokémon, they discard Benched Pokémon until they have 4 Pokémon on the Bench. If more than one effect changes the number of Benched Pokémon allowed, use the smaller number.
1359	4	Bloodthirsty Eyes	When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may switch 1 of your opponent's Benched Pokémon with their Active Pokémon.
1360	4	Geotech System	Once during your turn (before your attack), you may attach a Psychic or Metal Energy card from your discard pile to your Active Pokémon.
1361	4	Flower Shield	Each of your Pokémon that has any Fairy Energy attached to it can't be affected by any Special Conditions. Remove any Special Conditions affecting those Pokémon.
1362	4	Bulletproof	This Pokémon takes 10 less damage from attacks (after applying Weakness and Resistance).
1363	4	Fresh Egg	When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may heal 80 damage from your Active Pokémon.
1364	4	Rake It In	When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may draw 3 cards.
1365	4	Comatose	As long as this Pokémon is your Active Pokémon, whenever you attach an Energy from your hand to it, it is now Asleep.
1366	4	Disgusting Pollen	As long as this Pokémon is your Active Pokémon, your opponent's Basic Pokémon can't attack.
1367	4	Guts	If this Pokémon would be Knocked Out by damage from an attack, flip a coin. If heads, this Pokémon is not Knocked Out, and its remaining HP becomes 10.
1368	4	Wimp Out	During your first turn, this Pokémon has no Retreat Cost.
1369	4	Luminous Barrier	Prevent all effects of attacks, including damage, done to this Pokémon by your opponent's Pokémon-GX or Pokémon-EX.
1370	4	Thick Fat	This Pokémon takes 30 less damage from the attacks of your opponent's Fire or Water Pokémon (after applying Weakness and Resistance).
1371	4	Evoshock	When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may leave your opponent's Active Pokémon Paralyzed.
1372	4	More Poison	Put 1 more damage counter on your opponent's Poisoned Pokémon between turns.
1373	4	Dark Invitation	Once during your turn (before your attack), you may have your opponent reveal their hand. Put a Basic Pokémon you find there onto your opponent's Bench, and put 3 damage counters on that Pokémon.
1374	4	Light's End	Prevent all damage done to this Pokémon by attacks from Colorless Pokémon.
1375	4	Toppling Wind	When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may discard the top 3 cards of your opponent's deck.
1376	4	Heal Block	If you have Solrock in play, Pokémon (both yours and your opponent's) can't be healed.
1377	4	Stance	When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may prevent all effects of your opponent's attacks, including damage, done to this Pokémon until the end of your opponent's next turn.
1378	4	Shadow Hunt	This Pokémon can use the attacks of any Basic Pokémon in your discard pile. (You still need the necessary Energy to use each attack.)
1379	4	Restoration	Once during your turn (before your attack), if this Pokémon is in your discard pile, you may put it onto your Bench. Then, attach a Darkness Energy card from your discard pile to this Pokémon.
1380	4	Secret Spring	Once during your turn (before your attack), you may attach a Fairy Energy card from your hand to 1 of your Pokémon.
1381	4	Honey Gather	Once during your turn (before your attack), you may search your deck for up to 2 basic Energy cards, reveal them, and put them into your hand. Then, shuffle your deck.
1382	4	Initialize	When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may devolve each of your opponent's evolved Pokémon by putting the highest Stage Evolution card on it into your opponent's hand.
1383	4	Jungle Totem	Each basic Grass Energy attached to your Pokémon provides GrassGrass Energy. You can't apply more than 1 Jungle Totem Ability at a time.
1384	4	Energy Reload	Once during your turn (before your attack), you may move a Grass Energy from 1 of your other Pokémon to this Pokémon.
1385	4	Heat Cyclone	Once during your turn (before your attack), you may have your opponent switch their Active Pokémon with 1 of their Benched Pokémon.
1386	4	Plunge	Once during your turn (before your attack), if this Pokémon is on your Bench, you may move all Energy from your Active Pokémon to this Pokémon. If you do, switch it with your Active Pokémon.
1387	4	Blessings of the Deep	Once during your turn (before your attack), you may heal 20 damage from 1 of your Pokémon that has any Water Energy attached to it.
1388	4	Intimidating Pattern	As long as this Pokémon is your Active Pokémon, your opponent's Active Pokémon's attacks do 30 less damage (before applying Weakness and Resistance).
1389	4	Let Loose	When you play this Pokémon from your hand onto your Bench during your turn, you may have each player shuffle their hand into their deck and draw 4 cards.
1390	4	Cursed Whirlpool	As long as this Pokémon is your Active Pokémon, your opponent's Active Pokémon can't retreat.
1391	4	Trade	Once during your turn (before your attack), you may discard a card from your hand. If you do, draw 2 cards.
1392	4	Scoundrel Guard	Prevent all effects of attacks, including damage, done to this Pokémon by your opponent's Pokémon-GX or Pokémon-EX.
1393	4	Fabled Defense	As long as this Pokémon is your Active Pokémon, prevent all damage done to your Benched Pokémon by your opponent's attacks.
1394	4	Shell On	Once during your turn (before your attack), you may discard a Shelmet from your hand. If you do, search your deck for a card that evolves from this Pokémon and put it onto this Pokémon to evolve it. Then, shuffle your deck.
1395	4	Sap Sipper	This Pokémon's attacks do 80 more damage to your opponent's Grass Pokémon (before applying Weakness and Resistance).
1396	4	Escape	Once during your turn (before your attack), you may shuffle this Pokémon and all cards attached to it into your deck.
1397	4	Iceberg Shield	If you have Regirock in play, prevent all effects of attacks, including damage, done to this Pokémon by your opponent's Stage 2 Pokémon.
1398	4	Surge Surfer	If there is any Stadium card in play, this Pokémon has no Retreat Cost.
1399	4	Gnawing Curse	Whenever your opponent attaches an Energy card from their hand to 1 of their Pokémon, put 2 damage counters on that Pokémon.
1400	4	Own Tempo	This Pokémon can't be Confused.
1401	4	Empty Light	When you play this Pokémon from your hand onto your Bench during your turn, you may leave both Active Pokémon Confused and Poisoned.
1402	4	Rock Peak Growl	Your Registeel's attacks do 10 more damage to your opponent's Active Pokémon (before applying Weakness and Resistance).
1403	4	Fluffy	This Pokémon takes 30 less damage from the attacks of your opponent's non-Fire Pokémon (after applying Weakness and Resistance).
1404	4	Weed Out	Once during your turn (before your attack), you may choose 3 of your Benched Pokémon. Then, discard your other Benched Pokémon.
1405	4	Slice Off	When you play this Pokémon from your hand onto your Bench during your turn, you may discard a Special Energy from 1 of your opponent's Pokémon.
1406	4	Moomoo Malt	As long as this Pokémon is your Active Pokémon, whenever you attach an Energy card from your hand to 1 of your Pokémon, heal 90 damage from that Pokémon.
1407	4	Seal of Antiquity	This Pokémon can't attack unless Regirock, Regice, and Registeel are on your Bench.
1408	4	Gyro Unit	Your Basic Pokémon in play have no Retreat Cost.
1409	4	Weather Guard	Your Grass Pokémon have no Weakness.
1410	4	Breath of the Leaves	If this Pokémon is your Active Pokémon, once during your turn (before your attack), you may heal 50 damage from 1 of your Pokémon that has any Energy attached to it.
1411	4	Roto Motor	If you have 9 or more Pokémon Tool cards in your discard pile, ignore all Energy in the attack cost of each of this Pokémon's attacks.
1412	4	Incandescent Body	If this Pokémon is your Active Pokémon and is damaged by an opponent's attack (even if this Pokémon is Knocked Out), the Attacking Pokémon is now Burned.
1413	4	Flaming Fighter	Put 6 damage counters instead of 2 on your opponent's Burned Pokémon between turns.
1414	4	Blessings of the Frost	When you play this Pokémon from your hand to evolve 1 of your Pokémon during your turn, you may attach a Water Energy card from your discard pile to 1 of your Pokémon.
1415	4	Freezing Gaze	As long as this Pokémon is your Active Pokémon, your opponent's Pokémon-GX and Pokémon-EX in play, in their hand, and in their discard pile have no Abilities, except for Freezing Gaze.
1416	4	Evolutionary Advantage	If you go second, this Pokémon can evolve during your first turn.
1417	4	Intimidating Fang	As long as this Pokémon is your Active Pokémon, your opponent's Active Pokémon's attacks do 30 less damage (before applying Weakness and Resistance).
1418	4	Chaotic Star	When you play this Pokémon from your hand onto your Bench during your turn, you may attach 2 Psychic Energy cards from your hand to it.
1419	4	Invasion	Once during your turn (before your attack), if this Pokémon is on your Bench, you may switch it with your Active Pokémon.
1420	4	Precognitive Aura	Once during your turn (before your attack), if you have Garchomp in play, you may search your deck for a card and put it into your hand. Then, shuffle your deck.
1421	4	Power Huddle	As long as this Pokémon is on your Bench, your Passimian's attacks do 30 more damage to your opponent's Active Evolution Pokémon (before applying Weakness and Resistance).
